"","county","maj_re","maj_units_rented","pct_no_internet","med_incomeE","avg_hh_sizeE"
"1076","Santa Clara","no_maj_re",FALSE,0.029467680608365,40982,3.13
"1077","Santa Clara","nh_white",FALSE,0.0237837837837838,90547,2.88
"1078","Santa Clara","no_maj_re",FALSE,0.0992407809110629,31119,3.11
"1079","Santa Clara","no_maj_re",TRUE,0.0806845965770171,45326,2.92
"1080","Santa Clara","no_maj_re",FALSE,0.0132969655642687,53588,2.98
"1081","Santa Clara","no_maj_re",FALSE,0.114122681883024,42500,3.44
"1082","Santa Clara","nh_white",FALSE,0,105843,2.84
"1083","Santa Clara","nh_white",TRUE,0.0182712579058327,82860,2.18
"1084","Santa Clara","nh_white",FALSE,0.0311614730878187,88958,2.72
"1085","Santa Clara","nh_white",FALSE,0.0223135642982971,102000,2.52
"1086","Santa Clara","no_maj_re",FALSE,0.0579207920792079,50534,2.66
"1087","Santa Clara","no_maj_re",FALSE,0.0792929292929293,39167,2.77
"1088","Santa Clara","no_maj_re",FALSE,0.0648907103825137,55085,3.03
"1089","Santa Clara","no_maj_re",FALSE,0.120345744680851,42140,2.83
"1090","Santa Clara","nh_white",FALSE,0.0759587020648968,52306,2.94
"1091","Santa Clara","nh_asian",FALSE,0.0698305084745763,90308,2.64
"1092","Santa Clara","nh_white",FALSE,0.0267459138187221,78872,3.23
"1093","Santa Clara","no_maj_re",TRUE,0.071228266965788,50978,2.68
"1094","Santa Clara","nh_white",FALSE,0.0263157894736842,101065,2.8
"1095","Santa Clara","nh_white",FALSE,0.0442678774120318,73625,2.8
"1096","Santa Clara","no_maj_re",FALSE,0.0810556079170594,71203,3.01
"1097","Santa Clara","nh_white",FALSE,0.0322456813819578,61525,3.25
"1098","Santa Clara","nh_asian",FALSE,0.0698466780238501,32411,3.9
"1099","Santa Clara","hisp_latino",FALSE,0.0812917594654788,31385,4.7
"1100","Santa Clara","nh_asian",FALSE,0.0183231538034425,59491,4.06
"1101","Santa Clara","nh_asian",FALSE,0.171428571428571,57188,2.66
"1102","Santa Clara","no_maj_re",FALSE,0.0253648366921473,53506,2.3
"1103","Santa Clara","nh_asian",FALSE,0.0497630331753555,43692,3.45
"1104","Santa Clara","no_maj_re",FALSE,0.0489199491740788,52500,2.68
"1105","Santa Clara","nh_asian",FALSE,0.0434990439770555,65795,2.94
"1106","Santa Clara","no_maj_re",FALSE,0.00617030028794735,89418,2.77
"1107","Santa Clara","nh_asian",FALSE,0.0287945339189849,64020,2.82
"1108","Santa Clara","nh_white",FALSE,0.0467359050445104,51475,2.76
"1109","Santa Clara","nh_white",FALSE,0.0273584905660377,62457,2.71
"1110","Santa Clara","nh_white",FALSE,0.0413306451612903,68370,2.86
"1111","Santa Clara","no_maj_re",FALSE,0.048014440433213,60218,2.81
"1112","Santa Clara","no_maj_re",TRUE,0.0646008403361345,58536,2.44
"1113","Santa Clara","no_maj_re",FALSE,0.0335140463282405,108385,2.46
"1114","Santa Clara","no_maj_re",TRUE,0.0687885010266941,53989,2.48
"1115","Santa Clara","no_maj_re",TRUE,0.0844951415293621,53582,2.37
"1116","Santa Clara","no_maj_re",FALSE,0.0268096514745308,74303,2.65
"1117","Santa Clara","no_maj_re",FALSE,0.0821782178217822,76433,2.55
"1118","Santa Clara","nh_white",FALSE,0.0400943396226415,65838,2.44
"1119","Santa Clara","hisp_latino",FALSE,0.142555438225977,24671,4.57
"1120","Santa Clara","nh_asian",FALSE,0.111695137976347,26163,3.73
"1121","Santa Clara","hisp_latino",TRUE,0.105527638190955,26034,4.76
"1122","Santa Clara","nh_white",FALSE,0.139475908706678,72679,2.26
"1123","Santa Clara","nh_white",FALSE,0.0217898832684825,45278,2.95
"1124","Santa Clara","hisp_latino",FALSE,0.0674157303370786,30616,5.26
"1125","Santa Clara","nh_asian",FALSE,0.0423645320197044,29358,4.33
"1126","Santa Clara","nh_white",FALSE,0.104060913705584,63111,2.62
"1127","Santa Clara","nh_asian",TRUE,0.0074318744838976,115104,2.12
"1128","Santa Clara","no_maj_re",TRUE,0.0790759662372279,34985,3.18
"1129","Santa Clara","nh_asian",FALSE,0.0624249699879952,58102,2.94
"1130","Santa Clara","no_maj_re",FALSE,0.11138014527845,56806,2.79
"1131","Santa Clara","no_maj_re",TRUE,0.0852248394004283,41330,2.39
"1132","Santa Clara","nh_white",FALSE,0.0460413080895009,46646,2.88
"1133","Santa Clara","no_maj_re",TRUE,0.0754189944134078,50778,2.45
"1134","Santa Clara","no_maj_re",FALSE,0.0845070422535211,24177,3.79
"1135","Santa Clara","no_maj_re",FALSE,0.0517129928894635,45694,2.9
"1136","Santa Clara","nh_white",FALSE,0.0439356435643564,60417,2.51
"1137","Santa Clara","no_maj_re",TRUE,0.0829664747714189,48487,2.75
"1138","Santa Clara","nh_asian",FALSE,0.0303408146300914,50229,3.23
"1139","Santa Clara","nh_asian",FALSE,0.0301353013530135,59048,3.4
"1140","Santa Clara","nh_asian",FALSE,0.0355361596009975,52857,3.59
"1141","Santa Clara","nh_asian",TRUE,0.0301672640382318,52649,2.8
"1142","Santa Clara","nh_asian",FALSE,0.0677903994137047,80243,2.87
"1143","Santa Clara","nh_white",TRUE,0.0610526315789474,67195,2.26
"1144","Santa Clara","no_maj_re",TRUE,0.0406905055487053,58555,2.67
"1145","Santa Clara","no_maj_re",TRUE,0.0834394904458599,38299,2.99
"1146","Santa Clara","nh_asian",FALSE,0.0469798657718121,82772,3.24
"1147","Santa Clara","nh_asian",FALSE,0,92321,2.92
"1148","Santa Clara","nh_asian",TRUE,0.0685748360166965,79643,2.55
"1149","Santa Clara","no_maj_re",TRUE,0.0310825294748124,91215,2.46
"1150","Santa Clara","no_maj_re",TRUE,0.071955071955072,80667,2.57
"1151","Santa Clara","no_maj_re",TRUE,0.0823084200567644,34625,2.9
"1152","Santa Clara","nh_asian",TRUE,0.0318007662835249,64355,2.64
"1153","Santa Clara","nh_white",TRUE,0.104702194357367,52466,2.29
"1154","Santa Clara","no_maj_re",FALSE,0.0637647957235586,56188,2.98
"1155","Santa Clara","nh_white",TRUE,0.0517503805175038,62853,2.4
"1156","Santa Clara","nh_white",FALSE,0.044839255499154,63042,2.49
"1157","Santa Clara","nh_white",FALSE,0.0599230346344145,69338,2.59
"1158","Santa Clara","nh_white",FALSE,0.0431328036322361,87500,2.72
"1159","Santa Clara","nh_white",FALSE,0.0484210526315789,63327,2.83
"1160","Santa Clara","nh_asian",TRUE,0.0638870208473436,52259,2.84
"1161","Santa Clara","no_maj_re",FALSE,0.0744458385612714,76117,2.92
"1162","Santa Clara","no_maj_re",TRUE,0.0593169562612343,61028,2.61
"1163","Santa Clara","nh_white",TRUE,0.0460526315789474,80281,2.27
"1164","Santa Clara","no_maj_re",FALSE,0.0265356265356265,63717,3.41
"1165","Santa Clara","nh_white",FALSE,0.053019145802651,75302,2.81
"1166","Santa Clara","nh_white",FALSE,0.0225770925110132,93631,3.07
"1167","Santa Clara","nh_white",FALSE,0,93750,2.88
"1168","Santa Clara","no_maj_re",TRUE,0.269557021677663,23969,2.17
"1169","Santa Clara","hisp_latino",TRUE,0.159090909090909,25752,3.9
"1170","Santa Clara","nh_white",FALSE,0.0222222222222222,49768,3.27
"1171","Santa Clara","nh_white",FALSE,0.089527027027027,55974,3.04
"1172","Santa Clara","nh_white",FALSE,0.029826464208243,55543,3.01
"1173","Santa Clara","nh_asian",FALSE,0.0379098360655738,31355,4.44
"1174","Santa Clara","hisp_latino",TRUE,0.132601351351351,22031,4.14
"1175","Santa Clara","no_maj_re",TRUE,0.0704095720202485,53134,2.41
"1176","Santa Clara","nh_white",FALSE,0.0357142857142857,89519,2.7
"1177","Santa Clara","nh_white",FALSE,0.0482855143456963,105827,3.19
"1178","Santa Clara","nh_white",FALSE,0.0532623169107856,69160,2.7
"1179","Santa Clara","nh_white",FALSE,0.0384866275277234,60526,2.81
"1180","Santa Clara","no_maj_re",FALSE,0.0404709345106696,76949,3.06
"1181","Santa Clara","no_maj_re",FALSE,0.0156608097784568,98490,2.97
"1182","Santa Clara","no_maj_re",FALSE,0.0260115606936416,50155,3.13
"1183","Santa Clara","no_maj_re",FALSE,0.0272108843537415,42375,3.04
"1184","Santa Clara","no_maj_re",FALSE,0.051038062283737,32851,3.63
"1185","Santa Clara","nh_asian",FALSE,0.0402588066139468,27398,3.43
"1186","Santa Clara","no_maj_re",FALSE,0.0755580995993131,34885,3.17
"1187","Santa Clara","nh_asian",FALSE,0.0357142857142857,43662,3.06
"1188","Santa Clara","nh_asian",FALSE,0.050058207217695,59560,2.88
"1189","Santa Clara","nh_asian",FALSE,0.123796423658872,53611,2.65
"1190","Santa Clara","nh_asian",FALSE,0.087719298245614,41838,3.11
"1191","Santa Clara","no_maj_re",FALSE,0.056544502617801,27113,3.99
"1192","Santa Clara","no_maj_re",FALSE,0.100965759438104,45424,2.84
"1193","Santa Clara","nh_asian",FALSE,0.04757233938205,55000,2.87
"1194","Santa Clara","no_maj_re",TRUE,0.171663244353183,31521,2.73
"1195","Santa Clara","no_maj_re",TRUE,0.0723049956178791,46796,2.57
"1196","Santa Clara","hisp_latino",FALSE,0.0755487493619193,27156,3.71
"1197","Santa Clara","no_maj_re",FALSE,0.109962406015038,49125,3.02
"1198","Santa Clara","no_maj_re",FALSE,0.011986301369863,79671,3.16
"1199","Santa Clara","nh_white",FALSE,0.0136103151862464,51590,3.1
"1200","Santa Clara","nh_white",FALSE,0.0383419689119171,68185,3.02
"1201","Santa Clara","no_maj_re",FALSE,0.0309233449477352,50307,2.88
"1202","Santa Clara","no_maj_re",FALSE,0.00705645161290323,54211,3.27
"1203","Santa Clara","no_maj_re",FALSE,0.00796812749003984,62932,3.02
"1204","Santa Clara","nh_white",FALSE,0.0332272887946271,57491,3.34
"1205","Santa Clara","hisp_latino",FALSE,0.139977177634081,28432,3.03
"1206","Santa Clara","no_maj_re",TRUE,0.0372340425531915,50282,2.5
"1207","Santa Clara","no_maj_re",TRUE,0.07274490785645,56028,2.01
"1208","Santa Clara","nh_white",TRUE,0.0511415525114155,19776,2.7
"1209","Santa Clara","nh_white",TRUE,0.133093525179856,48685,2.57
"1210","Santa Clara","hisp_latino",TRUE,0.176070700203943,28966,2.76
"1211","Santa Clara","no_maj_re",FALSE,0.102005231037489,36828,2.56
"1212","Santa Clara","nh_asian",FALSE,0.0339943342776204,29286,3.93
"1213","Santa Clara","hisp_latino",FALSE,0.0749542961608775,31376,4.36
"1214","Santa Clara","no_maj_re",FALSE,0.0751211631663974,38626,3.88
"1215","Santa Clara","nh_asian",FALSE,0.0275938189845475,35957,3.96
"1216","Santa Clara","nh_asian",FALSE,0.0541455160744501,40843,3.85
"1217","Santa Clara","hisp_latino",TRUE,0.179372197309417,26164,4.06
"1218","Santa Clara","no_maj_re",FALSE,0.0502450980392157,50544,3.06
"1219","Santa Clara","nh_asian",FALSE,0.0550621669626998,29246,3.4
"1220","Santa Clara","nh_asian",FALSE,0.0352941176470588,31366,3.79
"1221","Santa Clara","nh_asian",FALSE,0.0712758374910905,32320,3.69
"1222","Santa Clara","no_maj_re",FALSE,0.104140526976161,33676,3.88
"1223","Santa Clara","no_maj_re",TRUE,0.128436232537179,50028,2.32
"1224","Santa Clara","no_maj_re",TRUE,0.135812787296281,30491,2.93
"1225","Santa Clara","nh_asian",FALSE,0.0230292294065545,34267,4.27
"1226","Santa Clara","nh_asian",FALSE,0.107327905255366,31455,3.4
"1227","Santa Clara","hisp_latino",FALSE,0.141421392677674,30694,4.23
"1228","Santa Clara","hisp_latino",TRUE,0.179093005380477,33681,3.18
"1229","Santa Clara","hisp_latino",TRUE,0.254872563718141,26568,3.7
"1230","Santa Clara","nh_asian",FALSE,0.0393986521513738,64384,2.93
"1231","Santa Clara","no_maj_re",TRUE,0.0593180756655768,74661,2.29
"1232","Santa Clara","nh_asian",TRUE,0.0533164074896858,71669,2.52
"1233","Santa Clara","no_maj_re",TRUE,0.089542036910458,60671,2.68
"1234","Santa Clara","no_maj_re",TRUE,0.141839762611276,41963,3.14
"1235","Santa Clara","no_maj_re",TRUE,0.131795072350411,34657,3.04
"1236","Santa Clara","no_maj_re",TRUE,0.0427995971802618,66515,2.59
"1237","Santa Clara","no_maj_re",TRUE,0.0626076967260195,61958,2.04
"1238","Santa Clara","nh_white",FALSE,0.0277777777777778,76686,2.82
"1239","Santa Clara","nh_white",FALSE,0.0348727615457116,75481,2.99
"1240","Santa Clara","nh_white",FALSE,0.0547798066595059,52835,2.57
"1241","Santa Clara","hisp_latino",FALSE,0.0428015564202335,30256,3.6
"1242","Santa Clara","no_maj_re",FALSE,0.19672131147541,31071,3.22
"1243","Santa Clara","nh_asian",FALSE,0.0236898779612347,80164,3.17
"1244","Santa Clara","nh_white",FALSE,0.0602975724353955,73194,2.91
"1245","Santa Clara","no_maj_re",FALSE,0.108043217286915,71027,2.64
"1246","Santa Clara","nh_asian",FALSE,0.0494987468671679,81837,3.13
"1247","Santa Clara","nh_asian",TRUE,0.0207532667179093,101728,2.62
"1248","Santa Clara","no_maj_re",FALSE,0.0761358984854687,95750,2.81
"1249","Santa Clara","no_maj_re",FALSE,0.00763358778625954,65943,2.83
"1250","Santa Clara","nh_asian",TRUE,0.0467032967032967,79255,2.72
"1251","Santa Clara","no_maj_re",FALSE,0.0491202346041056,74386,2.83
"1252","Santa Clara","nh_asian",TRUE,0.0147124386981721,100474,2.21
"1253","Santa Clara","no_maj_re",TRUE,0.0360892388451444,79948,2.26
"1254","Santa Clara","nh_white",TRUE,0.0350808040993299,81429,2.1
"1255","Santa Clara","nh_white",FALSE,0.0475059382422803,77222,2.87
"1256","Santa Clara","nh_white",FALSE,0.0613718411552347,94728,2.7
"1257","Santa Clara","nh_white",FALSE,0.0191082802547771,73668,2.62
"1258","Santa Clara","nh_white",FALSE,0.118245390972664,63250,2.48
"1259","Santa Clara","nh_asian",FALSE,0,52444,3.52
"1260","Santa Clara","no_maj_re",FALSE,0.0545625587958608,36750,4.1
"1261","Santa Clara","no_maj_re",TRUE,0.0591044776119403,49531,2.73
"1262","Santa Clara","no_maj_re",FALSE,0.0414428242517268,46250,3.07
"1263","Santa Clara","nh_white",FALSE,0.0673366834170854,45407,3.09
"1264","Santa Clara","nh_white",FALSE,0.026498696785404,52690,3.12
"1265","Santa Clara","no_maj_re",TRUE,0.136175628380528,32394,2.32
"1266","Santa Clara","nh_asian",TRUE,0.242767295597484,21417,3.14
"1267","Santa Clara","nh_asian",TRUE,0.0712800712800713,52743,2.84
"1268","Santa Clara","no_maj_re",TRUE,0.0951173113506658,40962,3.06
"1269","Santa Clara","no_maj_re",TRUE,0.0564231738035264,50182,2.48
"1270","Santa Clara","no_maj_re",TRUE,0.0743529411764706,39712,1.96
"1271","Santa Clara","hisp_latino",TRUE,0.131071703932151,24041,3.74
"1272","Santa Clara","no_maj_re",FALSE,0.059375,51581,2.6
"1273","Santa Clara","no_maj_re",FALSE,0.095464135021097,51606,2.67
"1274","Santa Clara","nh_white",FALSE,0.0924281984334204,53455,2.77
"1275","Santa Clara","nh_white",FALSE,0.126009693053312,50234,2.78
"1276","Santa Clara","hisp_latino",TRUE,0.16427289048474,21621,4.61
"1277","Santa Clara","no_maj_re",FALSE,0.0822306238185255,27843,4.81
"1278","Santa Clara","hisp_latino",TRUE,0.241379310344828,24098,4.08
"1279","Santa Clara","nh_asian",FALSE,0.111023622047244,21809,3.86
"1280","Santa Clara","nh_asian",FALSE,0.126416739319965,21436,3.49
"1281","Santa Clara","no_maj_re",FALSE,0.0452380952380952,31852,4.43
"1282","Santa Clara","hisp_latino",TRUE,0.144812680115274,21045,3.87
"1283","Santa Clara","hisp_latino",FALSE,0.129881925522253,22112,4.2
"1284","Santa Clara","nh_asian",TRUE,0.0628907686649503,68884,2.43
"1285","Santa Clara","nh_asian",FALSE,0.0571227080394922,41621,3.48
"1286","Santa Clara","nh_asian",FALSE,0.0588949605343048,35450,3.32
"1287","Santa Clara","nh_asian",FALSE,0.023961661341853,51709,3.09
"1288","Santa Clara","nh_white",TRUE,0.0225290697674419,10712,2.59
"1289","Santa Clara","no_maj_re",TRUE,0.0310206804536358,57067,2.55
"1290","Santa Clara","no_maj_re",FALSE,0.0457107075767063,67875,2.55
"1291","Santa Clara","no_maj_re",FALSE,0,95026,2.81
"1292","Santa Clara","nh_asian",FALSE,0.0543154761904762,100224,2.87
"1293","Santa Clara","nh_asian",FALSE,0.00522648083623693,95948,3.04
"1294","Santa Clara","nh_asian",FALSE,0.0365650969529086,96432,2.97
"1295","Santa Clara","nh_asian",FALSE,0.0451745379876797,66096,2.85
"1296","Santa Clara","no_maj_re",FALSE,0.0234029095509171,68689,2.85
"1297","Santa Clara","nh_white",FALSE,0.105220883534137,66042,2.7
"1298","Santa Clara","nh_white",FALSE,0.0410783055198973,56250,3.09
"1299","Santa Clara","nh_asian",FALSE,0.0403167746580274,40173,3.91
"1300","Santa Clara","nh_asian",TRUE,0.089478417266187,42130,3.19
"1301","Santa Clara","nh_white",TRUE,0,52734,3.95
"1302","Santa Clara","no_maj_re",FALSE,0.0925468032497351,47448,2.52
"1303","Santa Clara","nh_white",TRUE,0.0898692810457516,12950,2.6
"1304","Santa Clara","no_maj_re",FALSE,0.0354477611940298,50379,2.67
"1305","Santa Clara","nh_asian",TRUE,0.0707889125799574,50724,2.75
"1306","Santa Clara","nh_white",FALSE,0.0351239669421488,60038,2.89
"1307","Santa Clara","nh_white",FALSE,0.0379362670713202,60596,2.99
"1308","Santa Clara","nh_white",FALSE,0.0215753424657534,79911,2.37
"1309","Santa Clara","nh_white",FALSE,0.0146341463414634,94271,3.03
"1310","Santa Clara","nh_asian",FALSE,0.0248138957816377,84631,3.02
"1311","Santa Clara","nh_asian",TRUE,0.0332068311195446,73381,2.81
"1312","Santa Clara","nh_asian",TRUE,0.0502821959979477,87061,3.07
"1313","Santa Clara","nh_white",TRUE,0.0678627145085803,53696,2.25
"1314","Santa Clara","nh_white",FALSE,0.0356798457087753,49223,2.65
"1315","Santa Clara","nh_white",TRUE,0.0655351249410655,53716,1.93
"1316","Santa Clara","hisp_latino",TRUE,0.194444444444444,19563,3.85
"1317","Santa Clara","no_maj_re",TRUE,0.0807307012374779,31608,3.31
"1318","Santa Clara","hisp_latino",TRUE,0.0691085003455425,29279,3.05
"1319","Santa Clara","no_maj_re",TRUE,0.264298093587522,20707,2.72
"1320","Santa Clara","no_maj_re",TRUE,0.170384138785626,27001,2.3
"1321","Santa Clara","nh_asian",FALSE,0.0161870503597122,61250,3.78
"1322","Santa Clara","nh_asian",FALSE,0.0252808988764045,75074,3.82
"1323","Santa Clara","no_maj_re",FALSE,0.0765268579838116,45245,2.46
"1324","Santa Clara","nh_white",FALSE,0.0580847723704867,46195,2.24
"1325","Santa Clara","no_maj_re",FALSE,0.0406015037593985,53611,3.69
"1326","Santa Clara","nh_asian",FALSE,0.0112185686653772,107014,3.42
"1327","Santa Clara","nh_asian",FALSE,0.0602272727272727,35370,4.22
"1328","Santa Clara","nh_asian",FALSE,0.0210304942166141,28250,3.64
"1329","Santa Clara","hisp_latino",TRUE,0.240953221535746,20889,3.58
"1330","Santa Clara","hisp_latino",TRUE,0.211374407582938,26081,5.04
"1331","Santa Clara","no_maj_re",TRUE,0.261921708185053,21910,2.98
"1332","Santa Clara","hisp_latino",TRUE,0.291777188328912,24420,3.06
"1333","Santa Clara","hisp_latino",FALSE,0.130519480519481,33761,3.86
"1334","Santa Clara","no_maj_re",FALSE,0.131302521008403,28750,3.82
"1335","Santa Clara","nh_asian",TRUE,0.0247892910262766,70965,2.73
"1336","Santa Clara","nh_asian",TRUE,0.0102647217720151,38587,3.32
"1337","Santa Clara","no_maj_re",FALSE,0.0204081632653061,40760,3.9
"1338","Santa Clara","nh_asian",TRUE,0,95018,2.3
"1339","Santa Clara","no_maj_re",TRUE,0.0513091774662788,52372,2.81
"1340","Santa Clara","nh_asian",FALSE,0.0754226267880364,52832,3.2
"1341","Santa Clara","nh_asian",FALSE,0.0254527655408713,63621,3.14
"1342","Santa Clara","nh_asian",TRUE,0.0310606060606061,74350,2.38
"1343","Santa Clara","no_maj_re",TRUE,0.0446428571428571,4856,1.92
"1344","Santa Clara","no_maj_re",TRUE,0.114017769002961,51493,2.7
"1345","Santa Clara","nh_white",TRUE,0.100054975261132,59976,2.12
"1346","Santa Clara","nh_white",TRUE,0.118856569709127,54475,1.97
"1347","Santa Clara","nh_white",TRUE,0.0803004043905257,82404,1.94
"1348","Santa Clara","nh_white",FALSE,0.0139211136890951,102661,2.75
"1349","Santa Clara","nh_white",FALSE,0.03601108033241,77159,2.7
"1350","Santa Clara","no_maj_re",TRUE,0.133706151499746,36302,2.19
"1351","Santa Clara","hisp_latino",FALSE,0.0843636363636364,33567,3.44
"1352","Santa Clara","hisp_latino",TRUE,0.15625,25795,3.12
"1353","Santa Clara","hisp_latino",TRUE,0.0964408725602755,26663,3.82
"1354","Santa Clara","nh_white",FALSE,0.0790251107828656,62625,2.64
"1355","Santa Clara","nh_white",FALSE,0.0578084555651424,79726,2.24
"1356","Santa Clara","no_maj_re",FALSE,0.0352112676056338,49012,3.38
"1357","Santa Clara","no_maj_re",TRUE,0.156351791530945,26438,3.12
"1358","Santa Clara","no_maj_re",FALSE,0.115155131264916,54823,2.82
"1359","Santa Clara","no_maj_re",TRUE,0.0123192287091591,59815,2.81
"1360","Santa Clara","no_maj_re",FALSE,0.0524861878453039,36483,3
"1361","Santa Clara","no_maj_re",FALSE,0.0503496503496504,41000,3.67
"1362","Santa Clara","no_maj_re",FALSE,0.0827586206896552,27285,3.43
"1363","Santa Clara","hisp_latino",TRUE,0.111920529801324,25365,4.46
"1364","Santa Clara","nh_white",FALSE,0.0652294085129906,43277,3.05
"1365","Santa Clara","no_maj_re",FALSE,0.0112559241706161,43193,3.43
"1366","Santa Clara","nh_white",TRUE,0.0591990713871155,51250,2.54
"1367","Santa Clara","no_maj_re",FALSE,0.057652711050103,44432,2.96
"1368","Santa Clara","no_maj_re",TRUE,0.0587557603686636,37850,2.87
"1369","Santa Clara","no_maj_re",FALSE,0.140565317035905,36667,3.02
"1370","Santa Clara","no_maj_re",FALSE,0.0417376490630324,49329,2.89
"1371","Santa Clara","hisp_latino",TRUE,0.0974358974358974,29107,3.28
"1372","Santa Clara","no_maj_re",FALSE,0.120122753178431,37933,2.77
"1373","Santa Clara","hisp_latino",FALSE,0.042483660130719,44024,3.43
"1374","Santa Clara","no_maj_re",FALSE,0.0572876071706937,46284,2.85
"1375","Santa Clara","hisp_latino",TRUE,0.153987167736022,23784,4.17
"1376","Santa Clara","hisp_latino",TRUE,0.145695364238411,25755,3.88
"1377","Santa Clara","no_maj_re",TRUE,0.0189222542163719,20254,1.87
"1378","Santa Clara","no_maj_re",FALSE,0.115577889447236,37092,2.85
"1379","Santa Clara","no_maj_re",FALSE,0.0829856281872972,29882,3.88
"1380","Santa Clara","no_maj_re",FALSE,0.00651701665459812,43969,3.24
"1381","Santa Clara","nh_white",FALSE,0.0520833333333333,51366,3.03
"1382","Santa Clara","no_maj_re",TRUE,0.0861064891846922,60039,2.22
"1383","Santa Clara","no_maj_re",TRUE,0.0864406779661017,5229,2.91
"1384","Santa Clara","no_maj_re",TRUE,0.165647058823529,32456,2.61
"1385","Santa Clara","hisp_latino",TRUE,0.157120743034056,26540,2.94
"1386","Santa Clara","nh_white",FALSE,0.0705967976710335,62196,1.99
"1387","Santa Clara","nh_white",FALSE,0.0344463971880492,59302,2.43
"1388","Santa Clara","nh_white",FALSE,0.0296052631578947,67885,2.8
"1389","Santa Clara","nh_asian",FALSE,0.16711051930759,23981,4.14
"1390","Santa Clara","hisp_latino",FALSE,0.152823920265781,23354,4.71
"1391","Santa Clara","hisp_latino",FALSE,0.107949790794979,24954,5.23
"1392","Santa Clara","nh_asian",FALSE,0.03125,42988,3.4
"1393","Solano","no_maj_re",FALSE,0.0728218465539662,32417,2.74
"1394","Solano","no_maj_re",FALSE,0.0814624759461193,28233,3.56
"1395","Solano","no_maj_re",TRUE,0.297071129707113,22736,2.03
"1396","Solano","no_maj_re",FALSE,0.0815217391304348,33333,3.46
"1397","Solano","nh_white",FALSE,0.0372300819061802,49698,2.31
"1398","Solano","nh_white",FALSE,0.0821812596006144,42827,2.83
"1399","Solano","no_maj_re",TRUE,0.0880503144654088,24328,3.23
"1400","Solano","no_maj_re",FALSE,0.115194054500413,37933,2.75
"1401","Solano","no_maj_re",FALSE,0.0776053215077605,31978,3.51
"1402","Solano","no_maj_re",TRUE,0.154952076677316,26721,2.89
"1403","Solano","no_maj_re",FALSE,0.065587044534413,41442,3.12
"1404","Solano","hisp_latino",TRUE,0.116680361544782,25917,3.44
"1405","Solano","nh_white",FALSE,0.0276110444177671,47897,3.01
"1406","Solano","nh_white",FALSE,0.11036717062635,34916,2.16
"1407","Solano","no_maj_re",FALSE,0.087181903864279,32033,2.73
"1408","Solano","hisp_latino",TRUE,0.186147186147186,21563,2.91
"1409","Solano","no_maj_re",TRUE,0.103950103950104,27931,2.53
"1410","Solano","no_maj_re",FALSE,0.0797144556811422,35309,3.08
"1411","Solano","nh_white",TRUE,0.0380827314510834,31925,2.67
"1412","Solano","no_maj_re",TRUE,0.0835181079083518,27717,3.11
"1413","Solano","nh_white",FALSE,0.0546601261387526,50273,2.61
"1414","Solano","no_maj_re",TRUE,0.164300202839757,24239,3
"1415","Solano","nh_white",FALSE,0.0838168923275306,52866,2.52
"1416","Solano","no_maj_re",TRUE,0.132539091586001,30000,2.5
"1417","Solano","nh_white",FALSE,0.184952978056426,51280,2.05
"1418","Solano","nh_white",FALSE,0.0176923076923077,53254,2.5
"1419","Solano","hisp_latino",TRUE,0.177238805970149,19884,3.34
"1420","Solano","no_maj_re",FALSE,0.0726855394032135,31739,3.17
"1421","Solano","no_maj_re",FALSE,0.129965947786606,28821,3.05
"1422","Solano","nh_white",FALSE,0.0265438786565547,49327,2.61
"1423","Solano","no_maj_re",FALSE,0.0837742504409171,24653,3.15
"1424","Solano","no_maj_re",TRUE,0.31891495601173,15821,2.03
"1425","Solano","no_maj_re",FALSE,0.0830830830830831,31800,2.67
"1426","Solano","no_maj_re",FALSE,0.196418255343732,23916,3.34
"1427","Solano","no_maj_re",FALSE,0.0611638954869359,31817,3.42
"1428","Solano","nh_white",FALSE,0.0366379310344828,54010,3.06
"1429","Solano","nh_white",FALSE,0.0151946818613485,42230,3.2
"1430","Solano","nh_white",FALSE,0.0508388408744281,41027,2.95
"1431","Solano","nh_white",FALSE,0.0886075949367089,31010,3.37
"1432","Solano","no_maj_re",FALSE,0.145106091718001,26760,2.69
"1433","Solano","no_maj_re",TRUE,0.211079274116523,25517,2.53
"1434","Solano","no_maj_re",FALSE,0.0361681329423265,26429,3.62
"1435","Solano","nh_white",FALSE,0.0471299093655589,50315,2.6
"1436","Solano","no_maj_re",FALSE,0.176417641764176,30212,2.62
"1437","Solano","no_maj_re",FALSE,0.145045045045045,27259,3.23
"1438","Solano","no_maj_re",FALSE,0.0289778714436249,41597,2.94
"1439","Solano","no_maj_re",FALSE,0.14041095890411,26563,3.14
"1440","Solano","no_maj_re",TRUE,0.0928338762214984,21833,2.49
"1441","Solano","nh_white",FALSE,0.0439061317183952,35081,2.96
"1442","Solano","nh_white",FALSE,0.0908641975308642,35577,2.64
"1443","Solano","nh_white",FALSE,0.12855910267472,37197,2.37
"1444","Solano","no_maj_re",TRUE,0.162383177570093,31203,3.09
"1445","Solano","no_maj_re",TRUE,0.103275529865125,31590,2.46
"1446","Solano","no_maj_re",FALSE,0.067775974025974,45909,2.67
"1447","Solano","no_maj_re",NA,NA,2499,NA
"1448","Solano","no_maj_re",FALSE,0.0763326226012793,27099,3.32
"1449","Solano","nh_white",FALSE,0.037237643872715,37977,2.66
